数据ID,价格
test_1498,71.20579
test_1499,62.444164
test_1500,62.76826
test_1501,60.308907
test_1502,68.900444
test_1503,84.6797
test_1504,64.82093
test_1505,58.60216
test_1506,69.218315
test_1507,59.148254
test_1508,65.00056
test_1509,73.03172
test_1510,73.19886
test_1511,63.366604
test_1512,65.50483
test_1513,70.48353
test_1514,59.242973
test_1515,58.767532
test_1516,57.589943
test_1517,59.870644
test_1518,67.46106
test_1519,81.88386
test_1520,58.681885
test_1521,61.06998
test_1522,61.19919
test_1523,79.13563
test_1524,59.345413
test_1525,66.36917
test_1526,69.5281
test_1527,51.69645
test_1528,61.06019
test_1529,60.20986
test_1530,71.250595
test_1531,75.64756
test_1532,75.57665
test_1533,70.617195
test_1534,72.30808
test_1535,87.33668
test_1536,71.65861
test_1537,62.035164
test_1538,71.726524
test_1539,60.299232
test_1540,63.592796
test_1541,64.32804
test_1542,55.85955
test_1543,58.643333
test_1544,66.25705
test_1545,70.105446
test_1546,61.763863
test_1547,67.98494
test_1548,63.80294
test_1549,73.35579
test_1550,63.38086
test_1551,59.809666
test_1552,78.339775
test_1553,59.391556
test_1554,67.437065
test_1555,71.65885
test_1556,73.35253
test_1557,78.060455
test_1558,53.75624
test_1559,56.66407
test_1560,77.1881
test_1561,87.97529
test_1562,61.657516
test_1563,63.98725
test_1564,76.02664
test_1565,65.67398
test_1566,73.109
test_1567,63.8059
test_1568,79.54787
test_1569,72.75416
test_1570,57.68918
test_1571,74.04748
test_1572,58.162373
test_1573,73.283775
test_1574,59.719193
test_1575,69.594765
test_1576,102.03799
test_1577,56.289177
test_1578,67.48288
test_1579,64.21342
test_1580,78.39602
test_1581,68.21473
test_1582,63.742683
test_1583,73.36878
test_1584,66.59171
test_1585,53.0068
test_1586,74.53156
test_1587,78.56424
test_1588,75.130714
test_1589,61.904594
test_1590,81.454895
test_1591,61.81704
test_1592,61.53069
test_1593,82.37455
test_1594,66.97705
test_1595,63.769325
test_1596,67.98946
test_1597,59.54487
test_1598,80.81646
test_1599,58.66516
test_1600,74.22684
test_1601,62.107056
test_1602,72.147675
test_1603,83.080635
test_1604,68.455315
test_1605,65.54082
test_1606,77.91856
test_1607,73.07375
test_1608,59.469273
test_1609,64.3788
test_1610,59.840874
test_1611,66.70967
test_1612,57.676884
test_1613,60.757484
test_1614,73.35703
test_1615,60.4469
test_1616,71.3003
test_1617,70.81855
test_1618,71.75449
test_1619,81.16866
test_1620,66.90247
test_1621,67.02683
test_1622,64.04772
test_1623,68.70012
test_1624,73.027855
test_1625,69.876976
test_1626,84.74011
test_1627,68.28913
test_1628,59.018013
test_1629,64.61872
test_1630,58.489475
test_1631,59.575104
test_1632,65.82939
test_1633,64.79382
test_1634,73.00387
test_1635,62.931633
test_1636,83.85775
test_1637,75.76766
test_1638,69.77678
test_1639,84.31914
test_1640,82.12045
test_1641,60.25564
test_1642,66.93593
test_1643,77.58041
test_1644,73.73425
test_1645,78.06462
test_1646,78.69169
test_1647,74.13642
test_1648,70.82917
test_1649,59.867744
test_1650,67.91125
test_1651,91.17042
test_1652,67.882805
test_1653,60.24874
test_1654,71.821556
test_1655,63.861526
test_1656,67.734146
test_1657,59.81856
test_1658,76.47086
test_1659,68.724915
test_1660,58.863834
test_1661,57.318264
test_1662,74.46497
test_1663,66.264305
test_1664,69.052826
test_1665,58.25911
test_1666,63.763428
test_1667,71.77821
test_1668,69.731834
test_1669,68.02572
test_1670,71.81574
test_1671,66.88572
test_1672,66.19918
test_1673,54.857857
test_1674,58.230797
test_1675,61.259415
test_1676,66.6511
test_1677,61.504086
test_1678,68.48269
test_1679,58.64129
test_1680,56.53586
test_1681,67.59656
test_1682,75.65693
test_1683,68.61422
test_1684,68.15392
test_1685,82.22362
test_1686,73.365036
test_1687,60.813934
test_1688,62.611404
test_1689,62.742943
test_1690,66.63554
test_1691,72.80555
test_1692,64.72589
test_1693,71.700424
test_1694,88.31199
test_1695,57.18714
test_1696,67.01783
test_1697,61.933174
test_1698,59.739075
test_1699,90.52613
test_1700,65.02056
test_1701,71.00767
test_1702,67.75491
test_1703,64.68013
test_1704,67.34161
test_1705,61.60192
test_1706,70.92318
test_1707,64.89734
test_1708,60.87558
test_1709,69.22054
test_1710,76.92845
test_1711,61.789474
test_1712,58.93087
test_1713,83.18781
test_1714,72.321365
test_1715,61.63296
test_1716,61.88697
test_1717,75.218575
test_1718,61.764816
test_1719,66.16664
test_1720,65.87285
test_1721,64.86805
test_1722,58.871872
test_1723,61.198288
test_1724,60.305817
test_1725,60.423195
test_1726,76.10909
test_1727,58.83096
test_1728,74.318
test_1729,59.557972
test_1730,68.83436
test_1731,75.72564
test_1732,68.12292
test_1733,59.800354
test_1734,68.29723
test_1735,66.38896
test_1736,83.09326
test_1737,67.877205
test_1738,70.244
test_1739,64.18701
test_1740,64.09979
test_1741,73.35161
test_1742,69.2332
test_1743,74.5425
test_1744,66.45333
test_1745,59.374947
test_1746,59.809006
test_1747,68.39023
test_1748,66.39128
test_1749,62.555813
test_1750,73.44504
test_1751,63.175728
test_1752,71.20865
test_1753,78.28875
test_1754,69.176155
test_1755,61.820293
test_1756,66.590904
test_1757,69.13618
test_1758,66.86147
test_1759,70.55515
test_1760,72.085495
test_1761,76.57282
test_1762,65.524925
test_1763,61.1811
test_1764,70.3818
test_1765,72.211555
test_1766,88.88373
test_1767,84.39126
test_1768,60.673916
test_1769,71.679955
test_1770,77.799324
test_1771,60.244244
test_1772,62.75937
test_1773,65.11539
test_1774,62.89554
test_1775,68.96903
test_1776,75.88044
test_1777,59.795135
test_1778,61.600876
test_1779,72.67445
test_1780,63.591507
test_1781,59.205097
test_1782,71.63088
test_1783,72.02372
test_1784,76.43128
test_1785,71.78974
test_1786,79.50176
test_1787,66.28752
test_1788,68.01621
test_1789,60.833496
test_1790,69.3312
test_1791,57.90132
test_1792,75.55321
test_1793,74.79186
test_1794,64.25912
test_1795,74.09753
test_1796,76.21878
test_1797,78.759705
test_1798,70.545044
test_1799,73.844955
test_1800,83.27164
test_1801,71.55236
test_1802,60.63557
test_1803,62.21308
test_1804,57.56919
test_1805,79.59692
test_1806,80.43899
test_1807,72.96677
test_1808,57.740135
test_1809,64.21189
test_1810,56.296753
test_1811,63.558052
test_1812,59.383675
test_1813,84.04073
test_1814,72.792946
test_1815,62.178043
test_1816,73.64553
test_1817,75.15538
test_1818,61.451675
test_1819,58.78454
test_1820,71.7331
test_1821,75.40691
test_1822,64.77376
test_1823,43.868973
test_1824,71.90518
test_1825,81.566185
test_1826,72.34681
test_1827,59.64808
test_1828,63.378067
test_1829,63.47678
test_1830,62.965485
test_1831,72.29473
test_1832,77.7781
test_1833,61.5058
test_1834,63.21859
test_1835,72.544014
test_1836,69.04724
test_1837,57.862167
test_1838,64.023895
test_1839,69.65827
test_1840,58.48352
test_1841,74.913284
test_1842,69.76141
test_1843,72.84391
test_1844,73.06241
test_1845,70.49284
test_1846,64.94635
test_1847,66.18585
test_1848,79.85011
test_1849,65.54124
test_1850,62.73624
test_1851,68.76486
test_1852,65.50816
test_1853,61.80593
test_1854,64.33801
test_1855,71.32728
test_1856,71.44814
test_1857,58.38167
test_1858,70.09599
test_1859,73.78488
test_1860,56.98908
test_1861,63.637596
test_1862,69.30701
test_1863,58.430374
test_1864,66.570755
test_1865,59.06994
test_1866,72.163506
test_1867,59.758797
test_1868,76.84305
test_1869,57.57445
test_1870,75.3996
test_1871,62.983208
test_1872,64.31481
test_1873,84.47605
test_1874,72.734856
test_1875,69.908165
test_1876,72.37976
test_1877,82.57206
test_1878,69.68322
test_1879,73.6451
test_1880,61.27184
test_1881,80.88472
test_1882,61.196762
test_1883,79.98433
test_1884,70.359825
test_1885,57.97518
test_1886,58.341118
test_1887,78.17404
test_1888,64.46782
test_1889,61.321274
test_1890,60.564873
test_1891,65.52301
test_1892,62.141315
test_1893,70.13421
test_1894,63.637108
test_1895,69.54276
test_1896,71.00914
test_1897,78.22001
test_1898,79.70469
test_1899,70.7745
test_1900,67.47552
test_1901,68.602066
test_1902,85.96288
test_1903,73.97104
test_1904,65.97888
test_1905,70.10156
test_1906,59.21811
test_1907,63.508965
test_1908,59.28518
test_1909,79.97694
test_1910,66.99902
test_1911,74.50024
test_1912,71.9085
test_1913,71.31309
test_1914,69.90888
test_1915,62.30438
test_1916,71.452156
test_1917,62.34591
test_1918,68.9094
test_1919,59.439228
test_1920,73.31155
test_1921,58.945087
test_1922,58.032463
test_1923,76.2555
test_1924,74.79355
test_1925,57.25753
test_1926,58.78621
test_1927,63.38318
test_1928,65.19134
test_1929,87.97872
test_1930,85.590126
test_1931,66.14644
test_1932,66.58173
test_1933,63.180008
test_1934,72.40749
test_1935,65.24392
test_1936,72.76484
test_1937,58.77938
test_1938,66.61677
test_1939,77.90727
test_1940,59.309494
test_1941,61.487972
test_1942,68.88689
test_1943,75.77658
test_1944,62.19313
test_1945,84.57073
test_1946,60.586044
test_1947,66.983055
test_1948,71.85791
test_1949,66.638245
test_1950,59.999016
test_1951,76.49258
test_1952,68.668945
test_1953,79.742294
test_1954,67.28594
test_1955,68.374016
test_1956,59.135193
test_1957,61.305878
test_1958,70.68668
test_1959,91.05735
test_1960,62.269577
test_1961,74.967964
test_1962,67.41317
test_1963,73.18555
test_1964,74.21189
test_1965,59.4412
test_1966,60.659718
test_1967,97.53835
test_1968,59.97843
test_1969,75.377815
test_1970,62.539986
test_1971,67.05184
test_1972,76.60913
test_1973,70.030685
test_1974,67.23642
test_1975,61.696754
test_1976,89.880684
test_1977,68.96165
test_1978,69.95913
test_1979,53.667625
test_1980,73.422676
test_1981,64.161835
test_1982,73.74376
test_1983,62.22676
test_1984,71.789375
test_1985,62.5893
test_1986,59.422146
test_1987,78.28355
test_1988,62.620266
test_1989,62.815136
test_1990,59.42782
test_1991,57.0123
test_1992,86.30038
test_1993,70.054756
test_1994,69.24563
test_1995,62.130287
test_1996,69.13613
test_1997,69.15916
test_1998,61.50464
test_1999,73.30643
test_2000,67.19122
test_2001,71.43956
test_2002,60.36207
test_2003,79.64741
test_2004,65.79603
test_2005,63.77725
test_2006,65.88557
test_2007,76.873375
test_2008,61.342503
test_2009,63.260323
test_2010,71.609535
test_2011,72.075485
test_2012,78.54162
test_2013,63.17526
test_2014,65.8384
test_2015,71.55941
test_2016,58.897537
test_2017,57.218914
test_2018,73.96392
test_2019,70.22874
test_2020,94.89019
test_2021,64.752396
test_2022,60.60646
test_2023,78.488335
test_2024,62.817894
test_2025,68.15833
test_2026,60.563164
test_2027,76.163025
test_2028,87.07838
test_2029,70.77586
test_2030,73.57313
test_2031,60.443214
test_2032,61.73876
test_2033,66.19421
test_2034,69.39303
test_2035,74.11531
test_2036,72.905235
test_2037,69.26575
test_2038,78.32523
test_2039,71.825066
test_2040,57.725906
test_2041,60.784805
test_2042,76.1697
test_2043,69.69381
test_2044,67.22099
test_2045,60.871395
test_2046,79.52088
test_2047,68.77917
test_2048,70.27058
test_2049,62.577477
test_2050,74.14222
test_2051,63.155823
test_2052,76.28014
test_2053,68.812294
test_2054,80.57292
test_2055,65.254555
test_2056,72.24723
test_2057,69.462326
test_2058,63.5055
test_2059,72.59827
test_2060,62.24431
test_2061,70.08073
test_2062,68.86593
test_2063,81.742386
test_2064,61.55065
test_2065,70.52811
test_2066,73.35494
test_2067,59.649197
test_2068,80.97398
test_2069,61.509254
test_2070,84.218216
test_2071,69.48524
test_2072,76.09407
test_2073,60.24547
test_2074,73.92175
test_2075,79.59327
test_2076,61.96465
test_2077,75.592
test_2078,63.537735
test_2079,59.06598
test_2080,60.04323
test_2081,71.50842
test_2082,67.09305
test_2083,61.100838
test_2084,59.857582
test_2085,82.13253
test_2086,68.003624
test_2087,65.214966
test_2088,62.399967
test_2089,58.777367
test_2090,83.64041
test_2091,56.402702
test_2092,59.101685
test_2093,80.72481
test_2094,68.0417
test_2095,80.13715
test_2096,58.85327
test_2097,83.2799
test_2098,68.00494
test_2099,71.83343
test_2100,65.09519
test_2101,55.336983
test_2102,72.83378
test_2103,69.57752
test_2104,70.47673
test_2105,63.105614
test_2106,60.732285
test_2107,74.630806
test_2108,67.33233
test_2109,79.660225
test_2110,68.83207
test_2111,74.856514
test_2112,62.34213
test_2113,73.274315
test_2114,62.74124
test_2115,80.08229
test_2116,81.19217
test_2117,65.964134
test_2118,68.21367
test_2119,58.730236
test_2120,66.67024
test_2121,65.03649
test_2122,77.73538
test_2123,72.5958
test_2124,70.35477
test_2125,60.01082
test_2126,84.62785
test_2127,62.084866
test_2128,63.1456
test_2129,73.30258
test_2130,59.40284
test_2131,86.34208
test_2132,61.391846
test_2133,68.8581
test_2134,61.12393
test_2135,61.708885
test_2136,68.19538
test_2137,60.47695
test_2138,73.723236
test_2139,96.49325
test_2140,70.87565
test_2141,81.32628
test_2142,64.964775
test_2143,65.445366
test_2144,67.51762
test_2145,74.05537
test_2146,61.94362
test_2147,64.50271
test_2148,78.38232
test_2149,58.13057
test_2150,61.616047
test_2151,62.366913
test_2152,61.891865
test_2153,70.65192
test_2154,62.83766
test_2155,62.963696
test_2156,78.01839
test_2157,59.892174
test_2158,60.019325
test_2159,66.59005
test_2160,65.01114
test_2161,65.30282
test_2162,76.61556
test_2163,69.05235
test_2164,73.81325
test_2165,76.59905
test_2166,75.07815
test_2167,69.60241
test_2168,66.55989
test_2169,63.819466
test_2170,62.595047
test_2171,67.337524
test_2172,66.24792
test_2173,63.216263
test_2174,76.74352
test_2175,60.650826
test_2176,62.36548
test_2177,59.483315
test_2178,70.44277
test_2179,72.6518
test_2180,82.8703
test_2181,72.29943
test_2182,66.5248
test_2183,68.728615
test_2184,74.543755
test_2185,77.37853
test_2186,69.64668
test_2187,73.28596
test_2188,68.16436
test_2189,60.837532
test_2190,65.37668
test_2191,47.395447
test_2192,69.86344
test_2193,84.924736
test_2194,75.56125
test_2195,73.80996
test_2196,61.299885
test_2197,74.8623
test_2198,84.319115
test_2199,58.957886
test_2200,59.83255
test_2201,61.71668
test_2202,80.90468
test_2203,57.765713
test_2204,61.36953
test_2205,52.706657
test_2206,70.88259
test_2207,60.04739
test_2208,62.0672
test_2209,72.14029
test_2210,75.98304
test_2211,70.59116
test_2212,60.722355
test_2213,68.46109
test_2214,59.22716
test_2215,74.5243
test_2216,76.82183
test_2217,71.495
test_2218,101.021034
test_2219,74.53098
test_2220,63.715164
test_2221,57.530724
test_2222,80.04579
test_2223,74.65933
test_2224,68.90539
test_2225,60.975098
test_2226,60.88333
test_2227,69.90197
test_2228,65.8042
test_2229,61.163662
test_2230,79.452515
test_2231,87.2471
test_2232,64.05594
test_2233,59.70062
test_2234,80.70436
test_2235,67.98687
test_2236,79.107285
test_2237,68.590645
test_2238,64.15588
test_2239,66.46226
test_2240,76.89196
test_2241,71.73102
test_2242,71.54728
test_2243,72.20969
test_2244,74.44037
test_2245,70.82495
test_2246,61.824184
test_2247,72.38798
test_2248,80.09949
test_2249,76.7382
test_2250,72.07218
test_2251,71.24569
test_2252,79.10911
test_2253,60.74684
test_2254,70.88347
test_2255,68.22723
test_2256,97.17242
test_2257,82.324
test_2258,87.32454
test_2259,85.03299
test_2260,64.75904
test_2261,67.84129
test_2262,73.62725
test_2263,83.02683
test_2264,66.29882
test_2265,66.48393
test_2266,70.46244
test_2267,60.085613
test_2268,72.12684
test_2269,83.40043
test_2270,87.439125
test_2271,62.643745
test_2272,62.45581
test_2273,84.19833
test_2274,82.76503
test_2275,54.25081
test_2276,79.883835
test_2277,70.9307
test_2278,60.294983
test_2279,60.705765
test_2280,72.71276
test_2281,57.83051
test_2282,71.26829
test_2283,62.42197
test_2284,73.44296
test_2285,71.839455
test_2286,65.070206
test_2287,63.769695
test_2288,65.28683
test_2289,79.29992
test_2290,79.63378
test_2291,72.46633
test_2292,74.20225
test_2293,88.50652
test_2294,61.447357
test_2295,62.24083
test_2296,61.56087
test_2297,76.33269
test_2298,57.920177
test_2299,59.989273
test_2300,71.02144
test_2301,62.124603
test_2302,79.46549
test_2303,74.270164
test_2304,72.35743
test_2305,70.30558
test_2306,62.772675
test_2307,60.753746
test_2308,70.60124
test_2309,58.885654
test_2310,42.416138
test_2311,55.43748
test_2312,70.973976
test_2313,82.66604
test_2314,82.69901
test_2315,81.58285
test_2316,75.31641
test_2317,88.64986
test_2318,61.678406
test_2319,73.6395
test_2320,62.659992
test_2321,61.874687
test_2322,70.012566
test_2323,66.61181
test_2324,78.2341
test_2325,68.89329
test_2326,74.439865
test_2327,70.59543
test_2328,69.48687
test_2329,66.55097
test_2330,65.95203
test_2331,71.4774
test_2332,61.833126
test_2333,60.600487
test_2334,67.19596
test_2335,66.27944
test_2336,72.94506
test_2337,71.09719
test_2338,67.93148
test_2339,80.74863
test_2340,73.7083
test_2341,69.15196
test_2342,65.64658
test_2343,79.07775
test_2344,65.54943
test_2345,60.28644
test_2346,71.19018
test_2347,61.068565
test_2348,62.018238
test_2349,69.67828
test_2350,64.7375
test_2351,90.174194
test_2352,67.99658
test_2353,75.3957
test_2354,70.43096
test_2355,68.8096
test_2356,70.03649
test_2357,70.05307
test_2358,73.93044
test_2359,63.451
test_2360,72.07065
test_2361,69.87442
test_2362,72.415245
test_2363,75.0365
test_2364,77.86719
test_2365,72.38515
test_2366,79.939835
test_2367,65.18762
test_2368,58.016914
test_2369,96.286644
test_2370,64.866974
test_2371,72.80285
test_2372,81.80949
test_2373,67.76446
test_2374,73.261024
test_2375,67.87413
test_2376,95.85212
test_2377,80.67323
test_2378,72.22723
test_2379,58.154152
test_2380,68.8077
test_2381,71.83677
test_2382,63.777184
test_2383,80.41732
test_2384,82.21646
test_2385,62.981384
test_2386,69.551186
test_2387,81.274765
test_2388,62.13527
test_2389,63.634586
